#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2018-05-08T17:48:25 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5af1e13792ae	
#INFO	-out.max=unlimited	
#INFO	queryParameters=33	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:I/345&tab:{I/345/gaia2}&key:source=I/345/gaia2&HTTPPRM:&
#-c=VFTS 682
#-c.eq=J2000
#-c.r=  10
#-c.u=arcmin
#-c.geom=r
#-source=I/345/gaia2
#-order=I
#-out.orig=standard
#-out=DR2Name
#-out=RA_ICRS
#-out=e_RA_ICRS
#-out=DE_ICRS
#-out=e_DE_ICRS
#-out=Source
#-out=Plx
#-out=e_Plx
#-out=pmRA
#-out=e_pmRA
#-out=pmDE
#-out=e_pmDE
#-out=epsi
#epsi=<1
#-out=Nper
#Nper=>=5
#-out=Gmag
#Gmag=>17
#-out=e_Gmag
#-out=RPmag
#-out=RV
#-out=e_RV
#
#INFO	-c=084.731358-69.074089,rm=10.	
#

#RESOURCE=yCat_1345
#Name: I/345
#Title: Gaia DR2 (Gaia Collaboration, 2018)
#Coosys	H_2015.500:	ICRS
#Table	I_345_gaia2:
#Name: I/345/gaia2
#Title: GaiaSource DR2 data
#Column	DR2Name	(a28)	Unique source designation (unique across all Data Releases) (Gaia DR2 NNNNNNNNNNNNNNNNNNN) (designation) (1)	[ucd=meta.id]
#Column	RA_ICRS	(F15.11)	Barycentric right ascension (ICRS) at Ep=2015.5 (ra)	[ucd=pos.eq.ra;meta.main]
#Column	e_RA_ICRS	(F7.4)	Standard error of right ascension (e_RA*cosDE) (ra_error)	[ucd=stat.error;pos.eq.ra]
#Column	DE_ICRS	(F15.11)	Barycentric declination (ICRS) at Ep=2015.5 (dec)	[ucd=pos.eq.dec;meta.main]
#Column	e_DE_ICRS	(F7.4)	Standard error of declination (dec_error)	[ucd=stat.error;pos.eq.dec]
#Column	Source	(I19)	Unique source identifier (unique within a particular Data Release) (source_id) (G2)	[ucd=meta.id;meta.main]
#Column	Plx	(F10.4)	? Absolute stellar parallax (parallax)	[ucd=pos.parallax]
#Column	e_Plx	(F7.4)	? Standard error of parallax (parallax_error)	[ucd=stat.error;pos.parallax]
#Column	pmRA	(F9.3)	? Proper motion in right ascension direction (pmRA*cosDE) (pmra) (3)	[ucd=pos.pm;pos.eq.ra]
#Column	e_pmRA	(F6.3)	? Standard error of proper motion in right ascension direction (pmra_error)	[ucd=stat.error;pos.pm;pos.eq.ra]
#Column	pmDE	(F9.3)	? Proper motion in declination direction (pmdec) (4)	[ucd=pos.pm;pos.eq.dec]
#Column	e_pmDE	(F6.3)	? Standard error of proper motion in declination direction (pmdec_error)	[ucd=stat.error;pos.pm;pos.eq.dec]
#Column	epsi	(F6.3)	Excess noise of the source (astrometric_excess_noise) (12)	[ucd=stat.value]
#Column	Nper	(I2)	Number of visibility periods used in Astrometric solution (visibility_periods_used)	[ucd=meta.number]
#Column	Gmag	(F7.4)	G-band mean magnitude (Vega) (phot_g_mean_mag) (23)	[ucd=phot.mag;stat.mean;em.opt]
#Column	e_Gmag	(F6.4)	Standard error of G-band mean magnitude (Vega) (added by CDS) (phot_g_mean_mag_error)	[ucd=stat.error;phot.mag;stat.mean]
#Column	RPmag	(F7.4)	? Integrated RP mean magnitude (Vega) (phot_rp_mean_mag) (29)	[ucd=phot.mag;stat.mean;em.opt.R]
#Column	RV	(F7.2)	? Spectroscopic radial velocity in the solar barycentric reference frame (radial_velocity)	[ucd=spect.dopplerVeloc.opt;pos.barycenter]
#Column	e_RV	(F5.2)	? Radial velocity error (radial_velocity_error) (30)	[ucd=stat.error;spect.dopplerVeloc.opt;pos.barycenter]
DR2Name|RA_ICRS|e_RA_ICRS|DE_ICRS|e_DE_ICRS|Source|Plx|e_Plx|pmRA|e_pmRA|pmDE|e_pmDE|epsi|Nper|Gmag|e_Gmag|RPmag|RV|e_RV
Gaia DR2 4657675806736572160|084.85954492055| 1.2025|-69.20011536190| 2.2999|4657675806736572160|          |       |         |      |         |      | 0.000| 8|20.9702|0.0169|       |       |
Gaia DR2 4657675806703425024|084.84512962052| 0.3954|-69.19811330963| 0.5162|4657675806703425024|    0.0485| 0.4156|    1.699| 0.885|    0.390| 0.942| 0.000|17|19.8863|0.0058|18.3139|       |
Gaia DR2 4657675737961938304|084.88424205563| 0.0924|-69.21108871444| 0.0989|4657675737961938304|   -0.0832| 0.0935|    1.515| 0.188|    1.061| 0.189| 0.297|18|17.5402|0.0015|16.9124|       |
Gaia DR2 4657675738017136896|084.92171305651| 1.1535|-69.21502487977| 1.1491|4657675738017136896|   -0.6298| 1.0504|    1.606| 2.866|    1.103| 2.842| 0.000|14|20.8078|0.0145|19.0994|       |
Gaia DR2 4657675742301729536|084.89607511389| 0.1122|-69.20595868576| 0.1280|4657675742301729536|   -0.0050| 0.1165|    1.845| 0.218|    0.177| 0.241| 0.388|19|17.9409|0.0025|16.6041|       |
Gaia DR2 4657675806736488704|084.84760712914| 0.6098|-69.19831623323| 0.8183|4657675806736488704|    1.1874| 0.6624|    2.767| 1.483|   -1.675| 1.668| 0.000|16|20.3947|0.0104|18.7049|       |
Gaia DR2 4657675772376750464|084.84833666175| 1.5652|-69.20742035158| 1.4299|4657675772376750464|    0.5383| 1.3002|    4.791| 3.455|    3.293| 3.143| 0.000|13|20.8614|0.0146|       |       |
Gaia DR2 4657675703624355584|084.89188572158| 0.7874|-69.21766941407| 0.9478|4657675703624355584|   -0.2490| 0.7061|    0.788| 2.102|   -0.802| 2.035| 0.000|13|20.5890|0.0105|       |       |
Gaia DR2 4657675806683693824|084.85688698683| 0.2142|-69.19794975488| 0.2590|4657675806683693824|   -0.0903| 0.2247|    2.266| 0.465|    2.062| 0.492| 0.000|18|19.0742|0.0034|18.1333|       |
Gaia DR2 4657675806736489472|084.85050820661| 0.8065|-69.20307112497| 1.1014|4657675806736489472|    1.1947| 0.8494|    1.631| 2.132|   -0.704| 2.508| 0.000|15|20.7005|0.0114|18.6834|       |
Gaia DR2 4657675811021655040|084.85285365455| 1.2352|-69.19670356638| 1.4422|4657675811021655040|    0.8288| 1.1920|   -9.108| 3.009|    1.278| 3.228| 0.000|12|20.7506|0.0161|       |       |
Gaia DR2 4657675772376751744|084.85301236383| 0.6701|-69.21517571204| 0.8692|4657675772376751744|   -0.0919| 0.6798|    2.823| 1.630|    4.759| 1.767| 0.000|15|20.4850|0.0100|19.0025|       |
Gaia DR2 4657675703602162944|084.91633738713| 0.0926|-69.22657836079| 0.1155|4657675703602162944|   -0.2266| 0.1006|    1.798| 0.194|    1.057| 0.224| 0.124|19|17.8353|0.0015|17.2757|       |
Gaia DR2 4657675806736488320|084.84606528518| 1.6220|-69.19771660684| 1.6438|4657675806736488320|          |       |         |      |         |      | 0.000|13|20.8123|0.0193|       |       |
Gaia DR2 4657675738017032192|084.91056775542| 0.5810|-69.21088528532| 0.7176|4657675738017032192|    0.0740| 0.6032|    1.239| 1.415|   -7.169| 1.678| 0.000|17|20.3727|0.0104|18.5274|       |
Gaia DR2 4657675806736486400|084.84338641249| 2.6105|-69.20354390832| 2.0092|4657675806736486400|          |       |         |      |         |      | 0.000| 8|21.0652|0.0205|       |       |
Gaia DR2 4657675707942001408|084.89940895466| 0.1349|-69.22585048053| 0.1668|4657675707942001408|    1.8969| 0.1460|   10.274| 0.288|  -25.039| 0.320| 0.000|19|18.5181|0.0023|17.1480|       |
Gaia DR2 4657675806736487168|084.84429623106| 1.5868|-69.19573902299| 1.8578|4657675806736487168|          |       |         |      |         |      | 0.000|10|20.8663|0.0165|19.2238|       |
Gaia DR2 4657675703624324992|084.88194886430| 0.3124|-69.21826361714| 0.3890|4657675703624324992|    0.4722| 0.3256|    2.651| 0.693|    0.095| 0.757| 0.048|18|19.6780|0.0049|18.1176|       |
Gaia DR2 4657675772376747904|084.84310814410| 1.6854|-69.20997351832| 1.9054|4657675772376747904|          |       |         |      |         |      | 0.000|11|20.8329|0.0152|       |       |
Gaia DR2 4657675772376746496|084.84018759570| 0.5508|-69.20490349786| 0.7238|4657675772376746496|   -0.2499| 0.5541|    2.185| 1.361|   -1.827| 1.504| 0.000|16|20.3014|0.0088|18.4458|       |
Gaia DR2 4657675772376685696|084.86026847648| 0.1625|-69.21292251633| 0.2210|4657675772376685696|    0.1059| 0.1832|    1.256| 0.349|    0.637| 0.388| 0.324|18|18.6941|0.0029|17.9336|       |
Gaia DR2 4657675772376744960|084.83447760006| 0.6595|-69.20941775243| 0.7006|4657675772376744960|   -1.6299| 0.6416|   -0.579| 1.690|    3.895| 1.619| 0.000|16|20.4499|0.0091|18.8868|       |
Gaia DR2 4657675776661463040|084.86946634423| 0.5413|-69.21709212060| 0.6806|4657675776661463040|    0.4450| 0.5362|    3.160| 1.358|    3.750| 1.390| 0.000|15|20.2581|0.0082|       |       |
Gaia DR2 4657675806736483584|084.83677970246| 0.9203|-69.19813269615| 1.9046|4657675806736483584|    1.3849| 0.9460|   -1.715| 2.431|   -4.568| 3.861| 0.000|15|20.8285|0.0152|       |       |
Gaia DR2 4657675811000563456|084.84504339527| 1.5107|-69.20140781736| 1.6506|4657675811000563456|    0.3499| 1.2323|   -0.252| 3.502|   -6.496| 3.126| 0.000|13|20.8442|0.0153|       |       |
Gaia DR2 4657675806736424448|084.87927391225| 0.2517|-69.20830647573| 0.2918|4657675806736424448|    0.2345| 0.2324|    1.998| 0.548|    0.934| 0.569| 0.000|16|19.1435|0.0032|17.8785|       |
Gaia DR2 4657675742301725952|084.88458900712| 0.3774|-69.20694576419| 0.4690|4657675742301725952|   -1.0912| 0.4039|    1.816| 0.845|    1.071| 1.090| 0.000|16|19.8636|0.0062|18.3465|       |
Gaia DR2 4657675772376684928|084.84265214769| 0.2723|-69.21652086303| 0.3647|4657675772376684928|    0.2191| 0.3005|    1.547| 0.596|   -0.219| 0.648| 0.000|17|19.4547|0.0045|18.0605|       |
Gaia DR2 4657675806736423552|084.85029518844| 0.2813|-69.19518727224| 0.3570|4657675806736423552|    0.4822| 0.2957|    0.828| 0.633|    1.056| 0.636| 0.829|16|19.2501|0.0050|17.9514|       |
Gaia DR2 4657675810999713664|084.87896865936| 0.0706|-69.20177958572| 0.0847|4657675810999713664|   -0.0662| 0.0786|    2.082| 0.142|    0.717| 0.155| 0.285|19|17.2591|0.0011|16.8189|       |
Gaia DR2 4657675703657292416|084.90732412919| 0.8616|-69.22504543012| 1.2502|4657675703657292416|    0.9042| 0.8067|    8.608| 2.387|    8.235| 3.164| 0.537|14|20.6558|0.0116|       |       |
Gaia DR2 4657675738017030144|084.90461630930| 4.4513|-69.21735722059| 3.8347|4657675738017030144|          |       |         |      |         |      | 0.000| 7|21.1159|0.0295|       |       |
Gaia DR2 4657675810999690880|084.84543082137| 2.5353|-69.19682977878|12.0893|4657675810999690880|          |       |         |      |         |      | 0.000| 7|20.9939|0.0241|       |       |
Gaia DR2 4657675806736497280|084.87204489103| 0.5896|-69.20221782195| 0.7323|4657675806736497280|   -0.5041| 0.6042|    2.784| 1.435|    0.500| 1.602| 0.000|17|20.4180|0.0098|18.7019|       |
Gaia DR2 4657675806681416448|084.86800018994| 0.0898|-69.20798233040| 0.1038|4657675806681416448|   -0.0511| 0.0926|    1.373| 0.190|    0.889| 0.195| 0.000|18|17.7059|0.0014|17.2226|       |
Gaia DR2 4657675742301942912|084.89541366763| 0.1519|-69.21304568783| 0.1622|4657675742301942912|   -0.0043| 0.1505|    1.655| 0.311|    0.916| 0.308| 0.577|18|18.2748|0.0018|17.1975|       |
Gaia DR2 4657675742301943168|084.90223718334| 0.2571|-69.21199550826| 0.2713|4657675742301943168|    1.5934| 0.2501|    8.780| 0.549|   -1.220| 0.528| 0.801|17|19.0877|0.0035|17.6753|       |
Gaia DR2 4657675707941992576|084.88392914283| 0.1779|-69.22085863113| 0.2217|4657675707941992576|    0.3957| 0.1922|    1.957| 0.385|    0.551| 0.445| 0.000|19|18.9173|0.0030|17.6548|       |
Gaia DR2 4657675742280974080|084.91124799879| 3.6427|-69.21101398467| 5.2476|4657675742280974080|          |       |         |      |         |      | 0.000| 5|21.1658|0.0331|       |       |
Gaia DR2 4657675738017112448|084.88361332008| 1.5528|-69.20976969534| 1.3051|4657675738017112448|   -0.5964| 1.0784|   -2.275| 3.026|    2.655| 2.887| 0.000|13|20.8775|0.0162|19.2201|       |
Gaia DR2 4657675742281174784|084.89364614965| 2.1922|-69.21034676948| 1.7270|4657675742281174784|          |       |         |      |         |      | 0.000|11|20.8277|0.0208|       |       |
Gaia DR2 4657675742301942272|084.88316273625| 0.1852|-69.21112165806| 0.2610|4657675742301942272|    0.1729| 0.2027|    0.652| 0.387|    0.456| 0.513| 0.601|12|18.4650|0.0037|       |       |
Gaia DR2 4657675742301942528|084.89260377116| 0.3224|-69.21107963298| 0.3528|4657675742301942528|   -0.0181| 0.3060|    2.890| 0.693|   -0.153| 0.696| 0.000|17|19.5101|0.0043|18.0344|       |
Gaia DR2 4657675806703435776|084.84937928208| 0.2598|-69.20050186530| 0.3205|4657675806703435776|   -0.3242| 0.2643|    0.588| 0.619|    1.106| 0.579| 0.000|15|19.2421|0.0035|17.8879|       |
Gaia DR2 4657675806703436544|084.84948481452| 0.3010|-69.19659184408| 0.3908|4657675806703436544|    0.2953| 0.3241|    1.553| 0.669|    0.029| 0.714| 0.000|17|19.5177|0.0052|18.3407|       |
Gaia DR2 4657675776661678720|084.83021206708| 0.5564|-69.21234809442| 0.7064|4657675776661678720|    0.0678| 0.6046|    2.205| 1.242|    2.538| 1.478| 0.000|15|20.2179|0.0072|18.4627|       |
Gaia DR2 4657675806736490624|084.85297988008| 2.3016|-69.20052608089| 2.0184|4657675806736490624|    2.4956| 2.8500|    4.893| 2.795|   -1.870| 2.678| 0.000|10|20.7848|0.0130|       |       |
Gaia DR2 4657675738017033600|084.91502541321| 0.6647|-69.21113182242| 0.8237|4657675738017033600|   -0.5494| 0.6818|    0.759| 1.615|    2.895| 2.084| 0.000|17|20.5497|0.0094|18.8774|       |
Gaia DR2 4657675738017029248|084.90126229335| 0.6389|-69.20954839372| 0.7901|4657675738017029248|   -0.5374| 0.6878|    0.692| 1.582|   -1.537| 1.874| 0.000|17|20.5925|0.0097|18.9102|       |
Gaia DR2 4657675806736565504|084.85262470064| 0.7996|-69.19594592055| 1.1186|4657675806736565504|    0.0772| 0.8674|    4.729| 2.211|    0.716| 2.758| 0.000|13|20.6831|0.0174|       |       |
Gaia DR2 4657675806681424768|084.85704226946| 1.0207|-69.20531942849| 1.2385|4657675806681424768|          |       |         |      |         |      | 0.000|12|20.5770|0.0118|       |       |
Gaia DR2 4657675738017027712|084.89472656798| 1.5636|-69.20899431038| 1.3505|4657675738017027712|    0.7840| 1.0609|    6.578| 3.508|    1.082| 3.303| 0.000| 9|20.7365|0.0179|19.0739|       |
Gaia DR2 4657675811021188096|084.83976218084| 0.2992|-69.20073104453| 0.3705|4657675811021188096|    0.0790| 0.3082|    1.837| 0.667|    1.517| 0.717| 0.589|18|19.4689|0.0049|18.2970|       |
Gaia DR2 4657675707921351424|084.90266610504| 1.9746|-69.22550724920| 2.9918|4657675707921351424|          |       |         |      |         |      | 0.000| 6|20.9294|0.0161|       |       |
Gaia DR2 4657675737984111104|084.89732195012| 0.1421|-69.21622042189| 0.1737|4657675737984111104|    0.0338| 0.1519|    1.766| 0.311|    0.204| 0.330| 0.177|19|18.5166|0.0023|17.8625|       |
Gaia DR2 4657675738017025408|084.88803418472| 1.2040|-69.21051740617| 1.1904|4657675738017025408|    0.5148| 0.8748|    8.174| 2.829|   -4.785| 2.813| 0.000|12|20.6804|0.0119|       |       |
Gaia DR2 4657675806703446912|084.85066117607| 0.5614|-69.19916277214| 0.7957|4657675806703446912|    0.3248| 0.6249|    2.047| 1.479|   -1.321| 1.549| 0.000|14|20.3096|0.0075|18.5549|       |
Gaia DR2 4657675737984176000|084.91953756868| 0.2276|-69.21380398557| 0.2662|4657675737984176000|    0.0654| 0.2280|    1.888| 0.480|    0.663| 0.574| 0.000|18|19.0588|0.0035|18.1236|       |
Gaia DR2 4657675737984174336|084.91897273461| 1.4747|-69.22088607987| 1.7776|4657675737984174336|    0.0972| 1.5213|    2.367| 3.622|   -0.950| 4.321| 0.000|10|20.9921|0.0142|       |       |
Gaia DR2 4657675703624401280|084.90696659960| 1.1606|-69.22833102359| 1.3913|4657675703624401280|    0.3325| 1.0543|   -4.400| 2.645|   -1.893| 3.786| 0.628|11|20.8288|0.0132|       |       |
Gaia DR2 4657675703624390912|084.90363726729| 0.6199|-69.21985931934| 0.7556|4657675703624390912|   -0.3330| 0.6358|    1.525| 1.582|    2.059| 1.748| 0.000|17|20.4998|0.0097|       |       |
Gaia DR2 4657675772376700928|084.84821605735| 0.4893|-69.21184138904| 0.6123|4657675772376700928|    0.3146| 0.5092|    1.834| 1.054|    0.060| 1.189| 0.000|19|20.1568|0.0080|18.3632|       |
Gaia DR2 4657675806736439680|084.84893632791| 0.5962|-69.20486670371| 0.7962|4657675806736439680|   -0.7811| 0.6385|   -0.870| 1.462|   -0.018| 1.608| 0.000|16|20.3881|0.0087|18.7771|       |
Gaia DR2 4657675806736439936|084.85026796061| 0.4203|-69.20447708071| 0.5409|4657675806736439936|   -0.3423| 0.4264|    0.660| 0.966|    2.495| 0.993| 0.000|16|19.9118|0.0056|18.3311|       |
Gaia DR2 4657675742280238720|084.88183040788| 0.1047|-69.20335965587| 0.1582|4657675742280238720|   -0.0809| 0.1008|    2.076| 0.221|    0.820| 0.290| 0.000|14|17.5855|0.0024|       |       |
Gaia DR2 4657675811021192960|084.85860622100| 0.1082|-69.20146192685| 0.1314|4657675811021192960|    0.0900| 0.1174|    3.778| 0.226|    5.210| 0.245| 0.000|19|18.0967|0.0017|17.4704|       |
Gaia DR2 4657675776661452800|084.84243820053| 0.0911|-69.21033295955| 0.1052|4657675776661452800|    0.1311| 0.0988|    2.003| 0.184|    0.356| 0.193| 0.364|19|17.6544|0.0014|16.3982|       |
Gaia DR2 4657675772376835328|084.86282055817| 1.7691|-69.21355496008| 1.9304|4657675772376835328|          |       |         |      |         |      | 0.000| 9|20.9223|0.0166|       |       |
Gaia DR2 4657675806736584576|084.87563928306| 0.9469|-69.20349525911| 1.1009|4657675806736584576|    0.1615| 1.0649|   -4.520| 3.096|   -0.923| 2.376| 0.000|15|20.8123|0.0139|       |       |
Gaia DR2 4657675772376700416|084.84660428409| 0.4222|-69.21471256133| 0.4727|4657675772376700416|   -0.2094| 0.4157|    0.414| 0.890|    1.155| 0.895| 0.000|17|19.8414|0.0072|18.3646|       |
Gaia DR2 4657675806736499200|084.87793895433| 1.4231|-69.20549428182| 2.0137|4657675806736499200|    0.6073| 1.5403|    0.002| 3.869|    0.014| 3.742| 0.000| 9|20.9238|0.0228|       |       |
Gaia DR2 4657675772376846080|084.87602099150| 2.7718|-69.21425966109| 3.9485|4657675772376846080|          |       |         |      |         |      | 0.000| 5|21.0266|0.0202|       |       |
Gaia DR2 4657675738017023744|084.88219717449| 0.9079|-69.21332917880| 1.2584|4657675738017023744|    0.4006| 1.0431|    2.688| 2.858|    0.084| 2.662| 0.000|15|20.8256|0.0144|       |       |
Gaia DR2 4657675738017037184|084.92697874099| 0.6135|-69.21327747768| 0.7575|4657675738017037184|   -0.1717| 0.5943|    2.746| 1.427|    1.035| 1.776| 0.000|16|20.3623|0.0092|18.7220|       |
Gaia DR2 4657675772376699648|084.84523742637| 0.4400|-69.21218389968| 0.5680|4657675772376699648|   -0.1602| 0.4841|    1.431| 1.045|    0.970| 1.201| 0.000|18|20.1591|0.0080|18.4798|       |
Gaia DR2 4657675772376697856|084.83933070674| 0.5548|-69.20999724517| 0.7105|4657675772376697856|    0.0200| 0.5765|    2.332| 1.447|    2.698| 1.443| 0.000|16|20.2552|0.0093|18.5351|       |
Gaia DR2 4657675772343784320|084.87668857708| 1.5547|-69.21535738687| 2.0962|4657675772343784320|    0.7606| 1.6033|   -0.114| 3.912|   -4.989| 4.132| 0.000|10|20.9564|0.0176|       |       |
Gaia DR2 4657675738016948480|084.89669348365| 0.1608|-69.20955713913| 0.1938|4657675738016948480|   -0.0399| 0.1694|    0.982| 0.346|    1.061| 0.380| 0.000|19|18.6946|0.0028|17.8256|       |
Gaia DR2 4657675811021199616|084.88004399784| 0.3760|-69.20191290018| 0.5046|4657675811021199616|   -0.2049| 0.3774|    0.509| 0.855|   -0.012| 1.012| 0.000|17|19.8307|0.0066|       |       |
Gaia DR2 4657675806736435456|084.83518752329| 1.3308|-69.19862588933| 1.4504|4657675806736435456|    1.6121| 1.3204|    4.802| 2.960|   -0.555| 4.398| 0.000|11|20.7711|0.0129|       |       |
Gaia DR2 4657675811021198848|084.87456932366| 0.4193|-69.20282458588| 0.5012|4657675811021198848|   -0.2443| 0.4230|    0.650| 0.928|    1.636| 0.983| 0.000|18|19.9889|0.0063|18.4649|       |
Gaia DR2 4657675772376697728|084.83855833168| 0.8005|-69.20762466507| 0.9776|4657675772376697728|    1.8830| 0.8175|    8.403| 1.988|    5.969| 2.169| 0.000|17|20.5839|0.0156|18.4902|       |
Gaia DR2 4657675776661459456|084.86241986112| 0.1232|-69.21310010057| 0.1544|4657675776661459456|   -0.1208| 0.1405|    1.582| 0.241|    1.969| 0.270| 0.000|18|18.1968|0.0022|17.4127|       |
Gaia DR2 4657675703657295616|084.91677577517| 1.4613|-69.22348684033| 1.8503|4657675703657295616|    0.6077| 1.5277|    4.607| 3.380|    3.715| 3.788| 0.000| 9|20.8637|0.0162|       |       |
Gaia DR2 4657675707942003968|084.91075945449| 0.4999|-69.22307681751| 1.0531|4657675707942003968|   -0.4524| 0.6338|    1.047| 1.188|    4.688| 1.934| 0.000|11|20.1400|0.0076|       |       |
Gaia DR2 4657675776661458432|084.85356664487| 0.3876|-69.21765626325| 0.4932|4657675776661458432|   -0.2550| 0.4084|    1.635| 0.869|    0.517| 1.070| 0.000|17|19.9137|0.0069|       |       |
Gaia DR2 4657675738017028480|084.89763648803| 0.9617|-69.21180560133| 0.9911|4657675738017028480|   -2.2086| 0.8380|    1.191| 2.105|    2.425| 2.262| 0.000|16|20.6467|0.0152|18.8337|       |
Gaia DR2 4657675811021195904|084.86691336041| 0.1296|-69.19999960781| 0.1584|4657675811021195904|   -0.1060| 0.1395|    1.260| 0.270|    1.146| 0.297| 0.000|19|18.3672|0.0019|17.7479|       |
Gaia DR2 4657675738016972416|084.88469468246| 0.3180|-69.21246552848| 0.3471|4657675738016972416|    0.3342| 0.3057|    2.198| 0.765|    2.180| 0.714| 0.000|16|19.5014|0.0043|17.9795|       |
Gaia DR2 4657675738017031680|084.90843678271| 1.6720|-69.21107794209| 2.1583|4657675738017031680|          |       |         |      |         |      | 0.000|11|20.9190|0.0181|19.0032|       |
Gaia DR2 4657675806736447488|084.87878477182| 0.3424|-69.20440485975| 0.4037|4657675806736447488|   -0.3803| 0.3492|    0.951| 0.761|    2.095| 0.793| 0.000|18|19.6912|0.0050|18.1585|       |
Gaia DR2 4657675810999705728|084.86617736073| 0.0766|-69.20059895413| 0.0934|4657675810999705728|   -0.0265| 0.0841|    1.722| 0.156|    0.614| 0.171| 0.000|19|17.5442|0.0018|17.0462|       |
Gaia DR2 4657675806736448256|084.88049901486| 0.3432|-69.20469985702| 0.4204|4657675806736448256|    0.4038| 0.3524|    2.520| 0.762|    1.475| 0.821| 0.000|18|19.7389|0.0047|18.2856|       |
Gaia DR2 4657675703657241984|084.92102124390| 0.4634|-69.22421362016| 0.6337|4657675703657241984|   -0.3089| 0.5032|    4.178| 1.111|    1.144| 1.539| 0.000|19|20.2059|0.0071|18.5387|       |
Gaia DR2 4657675742280973824|084.90979478273| 0.7557|-69.21666870400| 1.0830|4657675742280973824|   -0.8174| 0.7883|    0.121| 2.054|   -1.306| 2.813| 0.000|16|20.6154|0.0120|18.7969|       |
Gaia DR2 4657675703657232128|084.87693260489| 0.5204|-69.22004261225| 0.6576|4657675703657232128|   -0.2719| 0.5619|    1.824| 1.249|   -0.877| 1.470| 0.000|18|20.3741|0.0076|18.5448|       |
Gaia DR2 4657675806736445824|084.87164954967| 0.3350|-69.20927902511| 0.3602|4657675806736445824|    0.8009| 0.3193|    2.066| 0.717|    0.040| 0.699| 0.000|17|19.5372|0.0049|18.3888|       |
Gaia DR2 4657675776639971200|084.85644011717| 0.0788|-69.21524931814| 0.1031|4657675776639971200|   -0.1676| 0.0915|    1.528| 0.162|    0.905| 0.176| 0.219|18|17.5198|0.0012|17.0715|       |
Gaia DR2 4657675772376753536|084.85618425035| 0.4027|-69.21471613582| 0.5290|4657675772376753536|    0.3658| 0.4270|    2.502| 0.900|   -0.283| 1.026| 0.000|19|20.0335|0.0073|       |       |
Gaia DR2 4657675703602140672|084.89484172392| 0.2251|-69.22912936495| 0.2755|4657675703602140672|   -0.0251| 0.2341|    5.892| 0.497|    6.721| 0.534| 0.000|18|19.1964|0.0037|17.9623|       |
Gaia DR2 4657675772376707840|084.87192467050| 0.5613|-69.22278258287| 0.7092|4657675772376707840|   -0.4344| 0.5795|    0.557| 1.301|    0.350| 1.464| 0.000|16|20.2883|0.0087|18.5810|       |
Gaia DR2 4657675742301943424|084.88955443331| 0.5218|-69.21566987390| 0.6630|4657675742301943424|   -0.2793| 0.5506|    2.757| 1.423|    1.027| 1.528| 0.000|17|20.2864|0.0080|18.2887|       |
Gaia DR2 4657675776639971328|084.85299861846| 0.1857|-69.21860114835| 0.2244|4657675776639971328|   -0.4848| 0.1957|    1.695| 0.402|    1.445| 0.430| 0.000|19|18.9245|0.0027|17.8694|       |
Gaia DR2 4657675738016977152|084.90794135903| 0.8029|-69.21007719292| 0.9855|4657675738016977152|    0.0800| 0.7981|    0.718| 2.072|    2.904| 2.382| 0.000|15|20.7265|0.0119|       |       |
Gaia DR2 4657675806736443648|084.86326404940| 0.3858|-69.19881383224| 0.5559|4657675806736443648|    0.4227| 0.4369|    2.463| 1.038|   -0.726| 1.218| 0.000|17|20.1109|0.0062|18.5993|       |
Gaia DR2 4657675806736444288|084.86704178008| 0.5747|-69.20940270246| 0.6549|4657675806736444288|   -0.7485| 0.5902|   -1.259| 1.428|    1.561| 1.421| 0.000|17|20.3107|0.0081|18.6384|       |
Gaia DR2 4657675772376705792|084.86676783795| 0.5454|-69.22216325218| 0.7573|4657675772376705792|   -0.7319| 0.5998|   -0.559| 1.349|    0.905| 1.625| 0.000|16|20.3536|0.0076|18.6148|       |
Gaia DR2 4657675738016975872|084.89973672188| 0.4541|-69.21320307530| 0.5156|4657675738016975872|    0.3474| 0.4487|    1.432| 1.039|    2.258| 1.059| 0.000|18|20.0348|0.0067|18.4560|       |
Gaia DR2 4657675707921446912|084.89068757996| 2.5856|-69.22712639008| 2.6798|4657675707921446912|          |       |         |      |         |      | 0.000| 7|21.1631|0.0230|       |       |
Gaia DR2 4657675806736443136|084.86094063251| 0.4113|-69.20636160627| 0.5561|4657675806736443136|   -0.5135| 0.4392|    1.371| 0.947|    0.124| 0.991| 0.000|17|19.9364|0.0061|18.5141|       |
Gaia DR2 4657675738016974976|084.89511445017| 0.3024|-69.21045177839| 0.3233|4657675738016974976|   -0.2034| 0.2829|    1.977| 0.642|    1.425| 0.640| 0.000|17|19.3980|0.0040|18.2601|       |
Gaia DR2 4657675703657236864|084.89731281341| 0.3521|-69.21861559590| 0.4312|4657675703657236864|    0.0874| 0.3761|    1.153| 0.815|   -0.683| 0.926| 0.000|18|19.8250|0.0053|18.1369|       |
