#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2018-05-08T18:27:21 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5af1e13792ae	
#INFO	-out.max=unlimited	
#INFO	queryParameters=33	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:I/345&tab:{I/345/gaia2}&key:source=I/345/gaia2&HTTPPRM:&
#-c=VFTS682
#-c.eq=J2000
#-c.r=10
#-c.u=arcmin
#-c.geom=r
#-source=I/345/gaia2
#-order=I
#-out.orig=standard
#-out=DR2Name
#-out=RA_ICRS
#-out=e_RA_ICRS
#-out=DE_ICRS
#-out=e_DE_ICRS
#-out=Source
#-out=Plx
#-out=e_Plx
#-out=pmRA
#-out=e_pmRA
#-out=pmDE
#-out=e_pmDE
#-out=epsi
#epsi=<1
#-out=Nper
#Nper=>=5
#-out=Gmag
#Gmag=<17
#-out=e_Gmag
#-out=RPmag
#-out=RV
#-out=e_RV
#
#INFO	-c=084.731358-69.074089,rm=10.	
#

#RESOURCE=yCat_1345
#Name: I/345
#Title: Gaia DR2 (Gaia Collaboration, 2018)
#Coosys	H_2015.500:	ICRS
#Table	I_345_gaia2:
#Name: I/345/gaia2
#Title: GaiaSource DR2 data
#Column	DR2Name	(a28)	Unique source designation (unique across all Data Releases) (Gaia DR2 NNNNNNNNNNNNNNNNNNN) (designation) (1)	[ucd=meta.id]
#Column	RA_ICRS	(F15.11)	Barycentric right ascension (ICRS) at Ep=2015.5 (ra)	[ucd=pos.eq.ra;meta.main]
#Column	e_RA_ICRS	(F7.4)	Standard error of right ascension (e_RA*cosDE) (ra_error)	[ucd=stat.error;pos.eq.ra]
#Column	DE_ICRS	(F15.11)	Barycentric declination (ICRS) at Ep=2015.5 (dec)	[ucd=pos.eq.dec;meta.main]
#Column	e_DE_ICRS	(F7.4)	Standard error of declination (dec_error)	[ucd=stat.error;pos.eq.dec]
#Column	Source	(I19)	Unique source identifier (unique within a particular Data Release) (source_id) (G2)	[ucd=meta.id;meta.main]
#Column	Plx	(F10.4)	? Absolute stellar parallax (parallax)	[ucd=pos.parallax]
#Column	e_Plx	(F7.4)	? Standard error of parallax (parallax_error)	[ucd=stat.error;pos.parallax]
#Column	pmRA	(F9.3)	? Proper motion in right ascension direction (pmRA*cosDE) (pmra) (3)	[ucd=pos.pm;pos.eq.ra]
#Column	e_pmRA	(F6.3)	? Standard error of proper motion in right ascension direction (pmra_error)	[ucd=stat.error;pos.pm;pos.eq.ra]
#Column	pmDE	(F9.3)	? Proper motion in declination direction (pmdec) (4)	[ucd=pos.pm;pos.eq.dec]
#Column	e_pmDE	(F6.3)	? Standard error of proper motion in declination direction (pmdec_error)	[ucd=stat.error;pos.pm;pos.eq.dec]
#Column	epsi	(F6.3)	Excess noise of the source (astrometric_excess_noise) (12)	[ucd=stat.value]
#Column	Nper	(I2)	Number of visibility periods used in Astrometric solution (visibility_periods_used)	[ucd=meta.number]
#Column	Gmag	(F7.4)	G-band mean magnitude (Vega) (phot_g_mean_mag) (23)	[ucd=phot.mag;stat.mean;em.opt]
#Column	e_Gmag	(F6.4)	Standard error of G-band mean magnitude (Vega) (added by CDS) (phot_g_mean_mag_error)	[ucd=stat.error;phot.mag;stat.mean]
#Column	RPmag	(F7.4)	? Integrated RP mean magnitude (Vega) (phot_rp_mean_mag) (29)	[ucd=phot.mag;stat.mean;em.opt.R]
#Column	RV	(F7.2)	? Spectroscopic radial velocity in the solar barycentric reference frame (radial_velocity)	[ucd=spect.dopplerVeloc.opt;pos.barycenter]
#Column	e_RV	(F5.2)	? Radial velocity error (radial_velocity_error) (30)	[ucd=stat.error;spect.dopplerVeloc.opt;pos.barycenter]
DR2Name|RA_ICRS|e_RA_ICRS|DE_ICRS|e_DE_ICRS|Source|Plx|e_Plx|pmRA|e_pmRA|pmDE|e_pmDE|epsi|Nper|Gmag|e_Gmag|RPmag|RV|e_RV
Gaia DR2 4657678388001439872|084.47158608912| 0.0163|-69.19749878951| 0.0161|4657678388001439872|    1.8087| 0.0170|    1.014| 0.030|   -7.438| 0.032| 0.000|18|13.7473|0.0003|13.1722|       |
Gaia DR2 4657678422361157504|084.44962435113| 0.0544|-69.17805567591| 0.0569|4657678422361157504|    0.0778| 0.0585|    1.602| 0.109|    0.757| 0.122| 0.000|17|16.6774|0.0015|15.8344|       |
Gaia DR2 4657678383671074304|084.46159960075| 0.0353|-69.19318910164| 0.0379|4657678383671074304|   -0.0017| 0.0379|    1.510| 0.067|    0.535| 0.078| 0.109|17|15.8839|0.0007|15.3394|       |
Gaia DR2 4657678319281975168|084.49946622902| 0.0588|-69.19691255575| 0.0681|4657678319281975168|   -0.1942| 0.0604|    1.500| 0.116|    0.977| 0.133| 0.000|18|16.9774|0.0012|16.3414|       |
Gaia DR2 4657678388001440896|084.47913866338| 0.0442|-69.19244894221| 0.0499|4657678388001440896|    0.0125| 0.0459|    1.546| 0.086|    0.610| 0.099| 0.000|18|16.4673|0.0011|15.9893|       |
Gaia DR2 4657678353641718656|084.52009911588| 0.0561|-69.18954830556| 0.0661|4657678353641718656|    0.0173| 0.0589|    1.837| 0.117|    0.978| 0.132| 0.272|18|16.6144|0.0034|16.2067|       |
Gaia DR2 4657678319281974528|084.49607293651| 0.0192|-69.19908352701| 0.0201|4657678319281974528|   -0.0405| 0.0193|    1.623| 0.036|    0.671| 0.039| 0.000|18|14.4824|0.0006|14.1757|       |
Gaia DR2 4657678388001420416|084.44356730754| 0.0206|-69.18801926230| 0.0220|4657678388001420416|    1.0360| 0.0220|   -0.720| 0.039|    4.018| 0.043| 0.000|17|14.5065|0.0003|13.9573|       |
Gaia DR2 4657678388001418752|084.44128712312| 0.0267|-69.18589598189| 0.0308|4657678388001418752|    0.0105| 0.0293|    1.788| 0.051|    0.603| 0.060| 0.000|18|15.3333|0.0007|14.8627|       |
Gaia DR2 4657678388001418624|084.43951024812| 0.0591|-69.18595937206| 0.0687|4657678388001418624|   -0.0400| 0.0659|    1.797| 0.115|    0.306| 0.136| 0.324|18|16.7219|0.0032|15.2841|       |
Gaia DR2 4657678422361169024|084.46835154244| 0.0585|-69.18088765638| 0.0662|4657678422361169024|    0.1132| 0.0617|    1.699| 0.114|    0.440| 0.127| 0.000|17|16.7807|0.0012|16.1581|       |
Gaia DR2 4657678422361167360|084.46233926003| 0.0344|-69.18338798571| 0.0430|4657678422361167360|   -0.0269| 0.0350|    1.548| 0.072|    0.588| 0.084| 0.206|16|14.8725|0.0106|14.6760|       |
Gaia DR2 4657678422361167744|084.46420683494| 0.0625|-69.18228204794| 0.0791|4657678422361167744|    0.0786| 0.0654|    1.919| 0.126|    0.603| 0.149| 0.097|15|16.7423|0.0016|15.4816|       |
Gaia DR2 4657678422361151232|084.44377907871| 0.0360|-69.16901806554| 0.0389|4657678422361151232|    0.0001| 0.0375|    1.547| 0.073|    1.400| 0.078| 0.068|18|15.9113|0.0012|15.5252|       |
Gaia DR2 4657678422361160448|084.45801144568| 0.0316|-69.17440888339| 0.0341|4657678422361160448|   -0.0765| 0.0334|    1.541| 0.063|    0.823| 0.069| 0.235|18|14.5068|0.0005|14.2327|       |
Gaia DR2 4657678422361174912|084.48370153098| 0.0405|-69.17747760379| 0.0445|4657678422361174912|   -0.0095| 0.0412|    1.573| 0.081|    0.776| 0.088| 0.050|18|16.2628|0.0013|15.9460|       |
Gaia DR2 4657678388001446016|084.48426917958| 0.0201|-69.19743386841| 0.0211|4657678388001446016|   -0.0006| 0.0204|    1.735| 0.037|    0.677| 0.041| 0.000|18|14.6313|0.0007|14.2679|       |
Gaia DR2 4657678319281969536|084.48842882417| 0.0604|-69.19418657582| 0.0680|4657678319281969536|   -0.0356| 0.0617|    1.443| 0.119|    0.546| 0.133| 0.055|18|16.9916|0.0012|16.3993|       |
Gaia DR2 4657678353641709184|084.49882600179| 0.0547|-69.18727509151| 0.0634|4657678353641709184|    0.0944| 0.0572|    1.721| 0.107|    0.660| 0.119| 0.452|17|15.6050|0.0008|15.1718|       |
Gaia DR2 4657678388001433984|084.46458263566| 0.0556|-69.19040511000| 0.0616|4657678388001433984|   -0.2317| 0.0600|    1.851| 0.107|    1.001| 0.125| 0.337|18|16.4644|0.0011|15.8679|       |
Gaia DR2 4657678525440386176|084.48081447868| 0.0478|-69.17244099757| 0.0602|4657678525440386176|    0.0590| 0.0529|    1.632| 0.100|    0.556| 0.115| 0.262|16|15.9283|0.0011|15.7610|       |
Gaia DR2 4657678525440383104|084.47897997105| 0.0285|-69.17013678913| 0.0306|4657678525440383104|   -0.0632| 0.0290|    1.778| 0.059|    0.808| 0.060| 0.165|17|14.8227|0.0018|14.5377|       |
Gaia DR2 4657678491080993664|084.50239465169| 0.0197|-69.16153034690| 0.0205|4657678491080993664|    0.0049| 0.0191|    1.739| 0.039|    0.705| 0.039| 0.000|17|14.0800|0.0005|13.0634|       |
Gaia DR2 4657678525440368896|084.45130426225| 0.0457|-69.16858145386| 0.0504|4657678525440368896|   -0.0745| 0.0480|    1.914| 0.094|    0.694| 0.101| 0.187|18|16.2713|0.0013|15.8352|       |
Gaia DR2 4657678491080673280|084.53691475205| 0.0559|-69.17775412043| 0.0681|4657678491080673280|   -0.1660| 0.0595|    1.458| 0.117|    0.987| 0.127| 0.000|18|16.8154|0.0014|16.2041|       |
Gaia DR2 4657678491080671744|084.53880154420| 0.0464|-69.17060849932| 0.0538|4657678491080671744|   -0.0451| 0.0485|    1.708| 0.094|    0.885| 0.105| 0.000|18|16.5216|0.0019|16.2524|       |
Gaia DR2 4657678521110027904|084.46229540380| 0.0638|-69.16641682390| 0.0722|4657678521110027904|   -0.0304| 0.0657|    1.821| 0.129|    0.436| 0.141| 0.380|18|16.7565|0.0016|15.5256|       |
Gaia DR2 4657678525440366848|084.45023769453| 0.0543|-69.16659394912| 0.0601|4657678525440366848|   -0.0693| 0.0570|    1.521| 0.111|    0.702| 0.119| 0.232|18|16.5575|0.0014|16.1362|       |
Gaia DR2 4657678521110025728|084.45016621538| 0.0365|-69.16727101281| 0.0374|4657678521110025728|    0.9718| 0.0363|   -0.422| 0.075|   15.195| 0.075| 0.000|17|15.8850|0.0008|15.1353|       |
Gaia DR2 4657678525440365312|084.45084005428| 0.0499|-69.15874247609| 0.0544|4657678525440365312|   -0.0855| 0.0520|    1.575| 0.103|    0.645| 0.107| 0.042|17|16.4709|0.0014|15.9250|       |
Gaia DR2 4657678525440364800|084.45025897414| 0.0448|-69.15730459853| 0.0419|4657678525440364800|   -0.0179| 0.0416|    1.666| 0.090|    0.678| 0.084| 0.000|16|16.0868|0.0010|15.5035|       |
Gaia DR2 4657678559800103296|084.45993512541| 0.0439|-69.14842151617| 0.0465|4657678559800103296|    0.0356| 0.0460|    1.670| 0.090|    0.511| 0.087| 0.000|16|16.1799|0.0017|15.7148|       |
Gaia DR2 4657678525440376576|084.47304123230| 0.0447|-69.16340321744| 0.0518|4657678525440376576|   -0.0380| 0.0473|    2.025| 0.090|    0.829| 0.098| 0.217|18|16.2345|0.0013|15.0437|       |
Gaia DR2 4657678525440370816|084.45838846705| 0.0275|-69.16662136909| 0.0295|4657678525440370816|   -0.1387| 0.0291|    1.744| 0.054|    0.784| 0.059| 0.228|18|14.0093|0.0004|13.8595|       |
Gaia DR2 4657678525440372352|084.46393014906| 0.0231|-69.16296688755| 0.0242|4657678525440372352|   -0.0136| 0.0234|    1.674| 0.045|    0.736| 0.047| 0.193|18|13.4691|0.0005|13.3988|       |
Gaia DR2 4657678525418770944|084.47353443880| 0.0459|-69.17007464005| 0.0493|4657678525418770944|   -0.0256| 0.0463|    1.804| 0.095|    0.841| 0.099| 0.171|18|16.3066|0.0014|15.9863|       |
Gaia DR2 4657678525440369408|084.45607225850| 0.0528|-69.16508032046| 0.0589|4657678525440369408|   -0.0151| 0.0565|    1.745| 0.106|    0.481| 0.118| 0.311|18|16.4011|0.0019|15.1269|       |
Gaia DR2 4657678525440371072|084.45888181642| 0.0619|-69.16708171763| 0.0673|4657678525440371072|    0.1799| 0.0649|    1.861| 0.133|    0.976| 0.144| 0.346|17|16.5581|0.0030|       |       |
Gaia DR2 4657678559800108288|084.46267844111| 0.0328|-69.15940693854| 0.0322|4657678559800108288|   -0.0981| 0.0326|    1.669| 0.064|    0.912| 0.063| 0.135|17|12.8740|0.0007|12.8206|       |
Gaia DR2 4657678525440382080|084.47257696717| 0.0354|-69.17316735748| 0.0382|4657678525440382080|    0.0490| 0.0360|    1.521| 0.073|    0.552| 0.080| 0.149|17|15.7612|0.0007|15.4444|       |
Gaia DR2 4657678559800116352|084.47690406226| 0.0326|-69.16153277695| 0.0370|4657678559800116352|    0.0348| 0.0342|    1.732| 0.064|    0.754| 0.070| 0.300|18|13.8318|0.0006|13.7704|       |
Gaia DR2 4657678559800465152|084.45135715006| 0.0251|-69.15419900519| 0.0195|4657678559800465152|   -0.0487| 0.0204|    1.833| 0.049|    0.917| 0.039| 0.081|15|13.6940|0.0014|13.4910|       |
Gaia DR2 4657678559800465024|084.44915882344| 0.0344|-69.15409733029| 0.0273|4657678559800465024|   -0.0426| 0.0283|    1.529| 0.068|    0.883| 0.055| 0.188|15|14.1218|0.0004|13.9430|       |
Gaia DR2 4657678559800125952|084.49149576473| 0.0342|-69.16499843532| 0.0393|4657678559800125952|   -0.0756| 0.0349|    1.567| 0.070|    1.018| 0.075| 0.186|18|15.4666|0.0090|15.2350|       |
Gaia DR2 4657678559800466304|084.46640207660| 0.0330|-69.15576227694| 0.0271|4657678559800466304|    0.0201| 0.0268|    1.663| 0.068|    0.741| 0.051| 0.142|15|14.5090|0.0006|14.3596|       |
Gaia DR2 4657678594159995776|084.80856114668| 0.0517|-69.22951059005| 0.0584|4657678594159995776|    0.3412| 0.0558|    7.668| 0.102|   -1.467| 0.111| 0.000|18|16.8680|0.0009|16.2758|       |
Gaia DR2 4657678800318399232|084.74932480968| 0.0447|-69.18596451002| 0.0537|4657678800318399232|   -0.0146| 0.0517|    1.864| 0.090|    0.570| 0.106| 0.000|17|16.4954|0.0013|15.4259|       |
Gaia DR2 4657678731598942336|084.81221071333| 0.0173|-69.19746863593| 0.0189|4657678731598942336|    0.5377| 0.0183|    2.732| 0.034|   14.290| 0.034| 0.000|19|14.0155|0.0003|13.4497|       |
Gaia DR2 4657678731598937088|084.78811090134| 0.0480|-69.20287960661| 0.0460|4657678731598937088|   -0.0039| 0.0493|    1.760| 0.090|    0.396| 0.089| 0.000|17|16.3540|0.0010|15.7625|       |
Gaia DR2 4657678834678139136|084.76387638365| 0.0501|-69.17769840576| 0.0564|4657678834678139136|   -0.0381| 0.0526|    1.711| 0.101|    0.714| 0.109| 0.085|18|16.6673|0.0015|16.1451|       |
Gaia DR2 4657678903397865856|084.71907919194| 0.0324|-69.19011932142| 0.0338|4657678903397865856|   -0.0067| 0.0327|    1.694| 0.064|    0.657| 0.065| 0.148|17|15.5203|0.0010|14.3449|       |
Gaia DR2 4657678937757603072|084.66156430342| 0.0332|-69.18895743267| 0.0349|4657678937757603072|    0.0170| 0.0335|    1.766| 0.068|    0.702| 0.066| 0.000|17|15.7892|0.0009|14.8109|       |
Gaia DR2 4657678869037872000|084.71750767952| 0.0484|-69.19866843222| 0.0519|4657678869037872000|   -0.0433| 0.0513|    1.723| 0.092|    0.890| 0.102| 0.061|18|16.5522|0.0015|15.3867|       |
Gaia DR2 4657679036496936448|084.70057064755| 0.0584|-69.16253807476| 0.0572|4657679036496936448|    0.3378| 0.0532|   -2.577| 0.120|    2.127| 0.112| 0.000|16|16.6011|0.0014|15.9282|       |
Gaia DR2 4657679109556002816|084.66547330356| 0.0538|-69.15771384147| 0.0608|4657679109556002816|    0.0596| 0.0552|    1.739| 0.111|    0.785| 0.118| 0.000|17|16.6942|0.0018|16.3875|       |
Gaia DR2 4657679036506145664|084.70499263086| 0.0486|-69.16790707184| 0.0564|4657679036506145664|    0.0037| 0.0531|    1.845| 0.095|    0.375| 0.103| 0.000|17|16.5510|0.0019|16.0387|       |
Gaia DR2 4657679109556016384|084.69047011958| 0.0631|-69.16115243613| 0.0729|4657679109556016384|    0.0160| 0.0657|    1.485| 0.131|    0.477| 0.151| 0.178|17|16.8681|0.0020|16.2544|       |
Gaia DR2 4657679109534452096|084.67453928850| 0.0614|-69.15637236037| 0.0691|4657679109534452096|    0.1180| 0.0633|    1.854| 0.125|    0.772| 0.135| 0.290|17|16.6687|0.0020|16.2612|       |
Gaia DR2 4657679006476807040|084.69273778459| 0.0578|-69.17076214910| 0.0666|4657679006476807040|    0.0662| 0.0631|    1.918| 0.111|    0.716| 0.128| 0.351|17|16.4120|0.0019|15.9249|       |
Gaia DR2 4657679040836557696|084.71965168514| 0.0458|-69.17078662739| 0.0545|4657679040836557696|    0.0271| 0.0503|    1.760| 0.091|    0.501| 0.102| 0.092|18|16.4856|0.0016|15.8608|       |
Gaia DR2 4657679006476818048|084.70792565478| 0.0349|-69.17856707936| 0.0374|4657679006476818048|   -0.0707| 0.0364|    1.583| 0.069|    0.641| 0.072| 0.000|18|15.9596|0.0011|15.4673|       |
Gaia DR2 4657679109556009088|084.67850544831| 0.0619|-69.15799678967| 0.0671|4657679109556009088|   -0.0639| 0.0638|    1.875| 0.124|    0.692| 0.128| 0.477|17|15.9305|0.0150|14.5753|       |
Gaia DR2 4657679075196272128|084.67014870598| 0.0337|-69.16916132245| 0.0376|4657679075196272128|   -0.0122| 0.0361|    1.625| 0.066|    0.514| 0.073| 0.000|17|15.7831|0.0012|14.7663|       |
Gaia DR2 4657679006476824064|084.72653098820| 0.0315|-69.18615943464| 0.0344|4657679006476824064|   -0.0443| 0.0333|    1.494| 0.062|    0.499| 0.066| 0.000|18|15.8155|0.0009|15.1991|       |
Gaia DR2 4657679212613737088|084.77515791344| 0.0656|-69.16625242390| 0.0683|4657679212613737088|   -0.0384| 0.0652|    1.661| 0.134|    0.797| 0.131| 0.000|17|16.9064|0.0019|16.3606|       |
Gaia DR2 4657679178275539328|084.83244822300| 0.0610|-69.16968725377| 0.0626|4657679178275539328|    0.1020| 0.0593|    2.123| 0.130|    0.836| 0.115| 0.232|17|16.6336|0.0050|15.3136|       |
Gaia DR2 4657679246994995712|084.76378637885| 0.0450|-69.15888670884| 0.0516|4657679246994995712|   -0.0373| 0.0483|    1.598| 0.091|    0.745| 0.094| 0.000|17|16.3772|0.0021|16.0303|       |
Gaia DR2 4657679277015125760|084.80533647783| 0.0504|-69.15765919490| 0.0658|4657679277015125760|   -0.0638| 0.0611|    1.706| 0.101|    0.568| 0.109| 0.000|16|16.4398|0.0013|16.0823|       |
Gaia DR2 4657679281354741504|084.80599693911| 0.0338|-69.15296510409| 0.0404|4657679281354741504|    0.0238| 0.0380|    2.810| 0.068|    0.464| 0.070| 0.000|17|15.7904|0.0007|15.0864|       |
Gaia DR2 4657679350074459776|084.76344306907| 0.0406|-69.13842929428| 0.0416|4657679350074459776|   -0.1038| 0.0398|    1.518| 0.082|    0.534| 0.076| 0.107|17|15.8481|0.0010|15.4694|       |
Gaia DR2 4657679315714483456|084.82570708635| 0.0252|-69.14677069427| 0.0263|4657679315714483456|    0.5826| 0.0265|    1.862| 0.047|    3.823| 0.047| 0.000|18|14.9336|0.0004|14.4020|       |
Gaia DR2 4657679384433816832|084.76876806649| 0.0612|-69.12673339725| 0.0731|4657679384433816832|   -0.1199| 0.0665|    1.691| 0.119|    0.650| 0.133| 0.000|17|16.9832|0.0013|15.9052|       |
Gaia DR2 4657679380103539712|084.75406730710| 0.0510|-69.13301796878| 0.0572|4657679380103539712|    0.0190| 0.0531|    1.560| 0.101|    0.468| 0.105| 0.206|18|16.4577|0.0010|15.2745|       |
Gaia DR2 4657679384433817088|084.77453593201| 0.0571|-69.12638410149| 0.0683|4657679384433817088|   -0.0822| 0.0619|    1.414| 0.110|    0.800| 0.121| 0.000|17|16.8489|0.0139|15.9732|       |
Gaia DR2 4657679350074201472|084.74958342751| 0.0618|-69.13743851601| 0.0683|4657679350074201472|   -0.0578| 0.0653|    1.668| 0.123|    0.597| 0.127| 0.263|18|16.6787|0.0018|16.0099|       |
Gaia DR2 4657679384433945344|084.78053651583| 0.0308|-69.12946394353| 0.0366|4657679384433945344|   -0.0923| 0.0338|    1.692| 0.061|    0.691| 0.062| 0.103|17|15.3562|0.0006|15.1149|       |
Gaia DR2 4657679350074204288|084.75203149685| 0.0248|-69.14484363714| 0.0253|4657679350074204288|    0.9180| 0.0257|    2.883| 0.046|   -9.259| 0.046| 0.000|18|14.8756|0.0005|14.3074|       |
Gaia DR2 4657680239096972416|084.64893869113| 0.0426|-69.13881484268| 0.0453|4657680239096972416|    0.0031| 0.0431|    1.684| 0.084|    0.588| 0.087| 0.111|17|16.0657|0.0016|15.5216|       |
Gaia DR2 4657679517542476800|084.68163156360| 0.0501|-69.13108831764| 0.0551|4657679517542476800|    0.0684| 0.0519|    1.512| 0.101|    0.683| 0.106| 0.000|17|16.4304|0.0016|15.7359|       |
Gaia DR2 4657679448823005824|084.70397039458| 0.0498|-69.13679602636| 0.0698|4657679448823005824|   -0.0861| 0.0544|    1.695| 0.103|    0.849| 0.124| 0.021|16|16.5052|0.0021|15.9233|       |
Gaia DR2 4657679418793663232|084.70693869258| 0.0679|-69.14856658552| 0.0736|4657679418793663232|    0.0875| 0.0697|    1.687| 0.133|    0.662| 0.143| 0.267|17|16.8174|0.0019|16.3126|       |
Gaia DR2 4657679453131840896|084.70083676503| 0.0272|-69.13636409262| 0.0284|4657679453131840896|   -0.0463| 0.0281|    1.524| 0.054|    0.619| 0.059| 0.089|17|14.8696|0.0007|14.4929|       |
Gaia DR2 4657679453153396992|084.70364666252| 0.0414|-69.14114160092| 0.0430|4657679453153396992|   -0.0180| 0.0416|    1.665| 0.080|    0.584| 0.083| 0.000|17|16.0167|0.0017|15.7153|       |
Gaia DR2 4657679418793658752|084.69847732047| 0.0707|-69.14693968736| 0.0848|4657679418793658752|    0.0072| 0.0752|    2.085| 0.147|    0.657| 0.163| 0.499|16|16.5063|0.0075|15.0822|       |
Gaia DR2 4657679487513112960|084.66195467287| 0.0367|-69.13738176632| 0.0298|4657679487513112960|    0.0181| 0.0325|    1.696| 0.064|    0.673| 0.056| 0.000|16|12.4812|0.0017|11.9236|       |
Gaia DR2 4657679487513113600|084.65577426375| 0.0391|-69.14524836021| 0.0426|4657679487513113600|   -0.0020| 0.0398|    1.845| 0.085|    0.579| 0.082| 0.150|16|15.9184|0.0020|14.8327|       |
Gaia DR2 4657679453153395968|084.70075045094| 0.0698|-69.14281773332| 0.0783|4657679453153395968|   -0.0203| 0.0743|    1.871| 0.144|    0.556| 0.153| 0.245|16|16.9437|0.0023|16.4442|       |
Gaia DR2 4657679521872849664|084.66369815921| 0.0378|-69.13138548281| 0.0351|4657679521872849664|    0.0925| 0.0340|    1.810| 0.075|    0.527| 0.071| 0.073|16|15.5220|0.0009|14.9842|       |
Gaia DR2 4657679453153409792|084.72833070294| 0.0216|-69.14565505605| 0.0232|4657679453153409792|   -0.0667| 0.0231|    1.732| 0.043|    0.801| 0.045| 0.105|17|13.9595|0.0009|13.7344|       |
Gaia DR2 4657679521872850816|084.66558982247| 0.0485|-69.13224658220| 0.0520|4657679521872850816|    0.0086| 0.0491|    1.764| 0.098|    0.493| 0.107| 0.033|17|16.3784|0.0016|15.6744|       |
Gaia DR2 4657679448823010176|084.72108674817| 0.0434|-69.14025023414| 0.0460|4657679448823010176|   -0.0204| 0.0465|    1.648| 0.083|    0.623| 0.091| 0.110|17|16.0067|0.0012|15.6524|       |
Gaia DR2 4657679453153408256|084.73150975990| 0.0685|-69.14121095481| 0.0765|4657679453153408256|    0.1346| 0.0753|    1.565| 0.131|    0.612| 0.147| 0.097|17|16.8955|0.0024|16.3491|       |
Gaia DR2 4657679487513122816|084.67166834541| 0.0394|-69.14768594960| 0.0435|4657679487513122816|    2.9641| 0.0413|   -1.890| 0.085|   26.967| 0.085| 0.000|16|16.0816|0.0015|14.9658|       |
Gaia DR2 4657679521872862592|084.68736401885| 0.0217|-69.13521046281| 0.0228|4657679521872862592|    0.0169| 0.0221|    1.672| 0.043|    0.657| 0.043| 0.000|17|14.4006|0.0010|13.8970|       |
Gaia DR2 4657679418793667200|084.70681637013| 0.0384|-69.15669341602| 0.0445|4657679418793667200|    0.0205| 0.0412|    1.759| 0.077|    0.645| 0.083| 0.225|16|15.4542|0.0009|15.3391|       |
Gaia DR2 4657679487513124736|084.67981066807| 0.0308|-69.14321216666| 0.0337|4657679487513124736|    0.4156| 0.0320|    2.194| 0.062|    6.308| 0.068| 0.143|17|15.2553|0.0009|14.7032|       |
Gaia DR2 4657679487513122048|084.67601178942| 0.0229|-69.14231902263| 0.0244|4657679487513122048|   -0.0183| 0.0235|    1.770| 0.045|    0.575| 0.049| 0.000|17|14.7563|0.0013|14.1844|       |
Gaia DR2 4657679418793665664|084.71264772693| 0.0549|-69.14882921121| 0.0614|4657679418793665664|   -0.0286| 0.0564|    1.512| 0.113|    0.757| 0.121| 0.176|17|16.6435|0.0019|15.5153|       |
Gaia DR2 4657679418793680128|084.73151865726| 0.0500|-69.16050666699| 0.0545|4657679418793680128|    0.0811| 0.0555|    1.929| 0.100|    0.605| 0.110| 0.123|17|16.5154|0.0033|15.9213|       |
Gaia DR2 4657679487513117568|084.66970079789| 0.0376|-69.14025621766| 0.0413|4657679487513117568|    0.0171| 0.0388|    1.798| 0.076|    0.799| 0.084| 0.129|17|15.8397|0.0012|15.3651|       |
Gaia DR2 4657679521872856064|084.67579336259| 0.0353|-69.13449946264| 0.0399|4657679521872856064|   -0.0323| 0.0374|    1.462| 0.071|    0.823| 0.078| 0.000|16|15.7150|0.0010|14.8229|       |
Gaia DR2 4657679453153411840|084.73669234959| 0.0231|-69.14473271598| 0.0232|4657679453153411840|   -0.0068| 0.0236|    1.925| 0.044|    0.690| 0.044| 0.019|17|14.8188|0.0006|14.3570|       |
Gaia DR2 4657679487513130624|084.68638463853| 0.0472|-69.14920825578| 0.0530|4657679487513130624|    0.0268| 0.0485|    1.746| 0.103|    0.722| 0.106| 0.000|16|16.4047|0.0018|16.0707|       |
Gaia DR2 4657679487513126016|084.68377152907| 0.0563|-69.14344453622| 0.0645|4657679487513126016|   -0.0186| 0.0586|    1.590| 0.116|    0.600| 0.128| 0.000|17|16.7971|0.0022|15.8423|       |
Gaia DR2 4657679453153392128|084.70092156806| 0.0279|-69.13489324204| 0.0288|4657679453153392128|    0.5128| 0.0281|   -2.446| 0.054|    4.990| 0.055| 0.069|17|15.0892|0.0012|14.5037|       |
Gaia DR2 4657679659290057856|084.69219049100| 0.1745|-69.10656477968| 0.4600|4657679659290057856|   -0.3821| 0.1656|    1.928| 0.320|    0.976| 0.704| 0.959|11|16.7261|0.0072|       |       |
Gaia DR2 4657679659312983296|084.66605440861| 0.1715|-69.10265225374| 0.1580|4657679659312983296|   -0.3549| 0.1380|    2.335| 0.286|    1.558| 0.273| 0.665| 8|15.1849|0.0054|13.9508|       |
Gaia DR2 4657679659312983936|084.66587964625| 0.0689|-69.10150299739| 0.0822|4657679659312983936|    0.3373| 0.0799|    1.852| 0.132|    0.429| 0.209| 0.514|13|15.8748|0.0041|       |       |
Gaia DR2 4657679659312983552|084.66601987194| 0.1392|-69.10223478191| 0.1749|4657679659312983552|   -0.6781| 0.1555|   -1.705| 0.227|    3.833| 0.273| 0.486| 7|15.1885|0.0073|       |       |
Gaia DR2 4657679655028862720|084.69836302388| 0.0971|-69.11831736376| 0.1091|4657679655028862720|   -0.0840| 0.0988|    1.996| 0.193|    0.748| 0.212| 0.726|17|16.8636|0.0049|15.3662|       |
