#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2018-05-09T14:54:28 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5af1e13792ae	
#INFO	-out.max=unlimited	
#INFO	queryParameters=42	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:I/345&tab:{I/345/gaia2}&key:source=I/345/gaia2&HTTPPRM:&
#-c=VFTS 682
#-c.eq=J2000
#-c.r=10
#-c.u=arcmin
#-c.geom=r
#-source=I/345/gaia2
#-order=I
#-out.orig=standard
#-out=DR2Name
#-out=RA_ICRS
#RA_ICRS=!=
#-out=e_RA_ICRS
#e_RA_ICRS=!=
#-out=DE_ICRS
#DE_ICRS=!=
#-out=e_DE_ICRS
#e_DE_ICRS=!=
#-out=Source
#-out=Plx
#Plx=<1
#-out=e_Plx
#-out=pmRA
#pmRA=-2..2
#-out=e_pmRA
#e_pmRA=<=0.1
#-out=pmDE
#pmDE=-2..2
#-out=e_pmDE
#e_pmDE=<=0.1
#-out=epsi
#epsi=<1
#-out=Nper
#Nper=>= 5
#-out=Gmag
#Gmag=<17
#-out=e_Gmag
#-out=RPmag
#-out=RV
#-out=e_RV
#
#INFO	-c=084.731358-69.074089,rm=10.	
#

#RESOURCE=yCat_1345
#Name: I/345
#Title: Gaia DR2 (Gaia Collaboration, 2018)
#Coosys	H_2015.500:	ICRS
#Table	I_345_gaia2:
#Name: I/345/gaia2
#Title: GaiaSource DR2 data
#Column	DR2Name	(a28)	Unique source designation (unique across all Data Releases) (Gaia DR2 NNNNNNNNNNNNNNNNNNN) (designation) (1)	[ucd=meta.id]
#Column	RA_ICRS	(F15.11)	Barycentric right ascension (ICRS) at Ep=2015.5 (ra)	[ucd=pos.eq.ra;meta.main]
#Column	e_RA_ICRS	(F7.4)	Standard error of right ascension (e_RA*cosDE) (ra_error)	[ucd=stat.error;pos.eq.ra]
#Column	DE_ICRS	(F15.11)	Barycentric declination (ICRS) at Ep=2015.5 (dec)	[ucd=pos.eq.dec;meta.main]
#Column	e_DE_ICRS	(F7.4)	Standard error of declination (dec_error)	[ucd=stat.error;pos.eq.dec]
#Column	Source	(I19)	Unique source identifier (unique within a particular Data Release) (source_id) (G2)	[ucd=meta.id;meta.main]
#Column	Plx	(F10.4)	? Absolute stellar parallax (parallax)	[ucd=pos.parallax]
#Column	e_Plx	(F7.4)	? Standard error of parallax (parallax_error)	[ucd=stat.error;pos.parallax]
#Column	pmRA	(F9.3)	? Proper motion in right ascension direction (pmRA*cosDE) (pmra) (3)	[ucd=pos.pm;pos.eq.ra]
#Column	e_pmRA	(F6.3)	? Standard error of proper motion in right ascension direction (pmra_error)	[ucd=stat.error;pos.pm;pos.eq.ra]
#Column	pmDE	(F9.3)	? Proper motion in declination direction (pmdec) (4)	[ucd=pos.pm;pos.eq.dec]
#Column	e_pmDE	(F6.3)	? Standard error of proper motion in declination direction (pmdec_error)	[ucd=stat.error;pos.pm;pos.eq.dec]
#Column	epsi	(F6.3)	Excess noise of the source (astrometric_excess_noise) (12)	[ucd=stat.value]
#Column	Nper	(I2)	Number of visibility periods used in Astrometric solution (visibility_periods_used)	[ucd=meta.number]
#Column	Gmag	(F7.4)	G-band mean magnitude (Vega) (phot_g_mean_mag) (23)	[ucd=phot.mag;stat.mean;em.opt]
#Column	e_Gmag	(F6.4)	Standard error of G-band mean magnitude (Vega) (added by CDS) (phot_g_mean_mag_error)	[ucd=stat.error;phot.mag;stat.mean]
#Column	RPmag	(F7.4)	? Integrated RP mean magnitude (Vega) (phot_rp_mean_mag) (29)	[ucd=phot.mag;stat.mean;em.opt.R]
#Column	RV	(F7.2)	? Spectroscopic radial velocity in the solar barycentric reference frame (radial_velocity)	[ucd=spect.dopplerVeloc.opt;pos.barycenter]
#Column	e_RV	(F5.2)	? Radial velocity error (radial_velocity_error) (30)	[ucd=stat.error;spect.dopplerVeloc.opt;pos.barycenter]
DR2Name|RA_ICRS|e_RA_ICRS|DE_ICRS|e_DE_ICRS|Source|Plx|e_Plx|pmRA|e_pmRA|pmDE|e_pmDE|epsi|Nper|Gmag|e_Gmag|RPmag|RV|e_RV
Gaia DR2 4657692372397208832|084.44761817532| 0.0324|-69.07018390130| 0.0334|4657692372397208832|    0.0832| 0.0309|    1.710| 0.062|    0.563| 0.062| 0.078|16|15.3348|0.0027|14.9926|       |
Gaia DR2 4657692338057418624|084.45433041358| 0.0286|-69.08561344031| 0.0310|4657692338057418624|   -0.0196| 0.0295|    1.634| 0.055|    0.749| 0.056| 0.000|16|11.3663|0.0015|11.2062|       |
Gaia DR2 4657692406776887680|084.38788254139| 0.0358|-69.07630017483| 0.0399|4657692406776887680|   -0.0168| 0.0386|    1.540| 0.068|    0.725| 0.079| 0.165|16|15.5766|0.0013|15.3265|       |
Gaia DR2 4657692539882108032|084.37771175562| 0.0279|-69.04252004115| 0.0313|4657692539882108032|    0.0012| 0.0324|    1.695| 0.051|    0.523| 0.061| 0.000|15|12.7128|0.0055|11.6345| 273.30| 1.58
Gaia DR2 4657692578575574912|084.38796500978| 0.0416|-69.03260073619| 0.0490|4657692578575574912|   -0.0410| 0.0478|    1.655| 0.078|    0.300| 0.097| 0.000|16|16.2407|0.0011|15.2554|       |
Gaia DR2 4657692471162578816|084.46594144777| 0.0367|-69.07353766055| 0.0359|4657692471162578816|   -0.0150| 0.0394|    1.641| 0.069|    0.664| 0.073| 0.159|15|15.3176|0.0007|15.2294|       |
Gaia DR2 4657693025252363776|084.26864399588| 0.0361|-69.06672721962| 0.0381|4657693025252363776|    0.0347| 0.0390|    1.735| 0.068|    0.491| 0.083| 0.000|15|15.6407|0.0007|15.4231|       |
Gaia DR2 4657698419732409344|084.47613356083| 0.0376|-69.02904058487| 0.0434|4657698419732409344|    0.0058| 0.0413|    1.701| 0.069|    0.631| 0.084| 0.199|16|15.7195|0.0012|15.5564|       |
Gaia DR2 4657698454092124416|084.39359843096| 0.0274|-69.01949082115| 0.0331|4657698454092124416|   -0.0379| 0.0312|    1.368| 0.050|    0.825| 0.061| 0.223|16|13.6887|0.0005|13.7030|       |
Gaia DR2 4657698488451870592|084.41817371112| 0.0379|-69.01523951986| 0.0451|4657698488451870592|    0.0583| 0.0420|    1.728| 0.070|    0.558| 0.085| 0.212|16|15.7120|0.0062|14.4833|       |
Gaia DR2 4657698591531080576|084.42028464210| 0.0231|-69.00114767309| 0.0264|4657698591531080576|   -0.0280| 0.0252|    1.729| 0.043|    0.740| 0.050| 0.118|16|14.4846|0.0004|14.4771|       |
Gaia DR2 4657698522811617152|084.44862187361| 0.0366|-69.00972503203| 0.0411|4657698522811617152|   -0.0510| 0.0389|    1.784| 0.070|    0.546| 0.079| 0.152|15|15.6906|0.0007|15.6549|       |
Gaia DR2 4657699033872828032|084.43840454347| 0.0439|-68.98018347433| 0.0525|4657699033872828032|   -0.0169| 0.0481|    1.720| 0.080|    0.670| 0.097| 0.000|15|16.3203|0.0008|15.3976|       |
Gaia DR2 4657699175646617344|084.44061515361| 0.0365|-68.94549709320| 0.0499|4657699175646617344|   -0.0098| 0.0399|    1.511| 0.068|    0.535| 0.095| 0.000|14|15.9462|0.0023|14.9745|       |
Gaia DR2 4657699210006344320|084.38636787273| 0.0371|-68.97304002663| 0.0461|4657699210006344320|    0.0009| 0.0398|    1.419| 0.071|    0.809| 0.088| 0.000|15|15.9579|0.0019|15.0060|       |
Gaia DR2 4657700584395909504|084.48100830676| 0.0241|-68.95191322199| 0.0290|4657700584395909504|    0.0240| 0.0257|    1.823| 0.045|    0.758| 0.058| 0.089|17|14.9631|0.0039|14.8316|       |
Gaia DR2 4657700584395913088|084.48870923471| 0.0438|-68.95332194948| 0.0481|4657700584395913088|    0.0123| 0.0454|    1.791| 0.081|    0.622| 0.099| 0.248|16|15.7757|0.0136|14.6005|       |
Gaia DR2 4657777893783731968|085.09583620008| 0.0325|-69.00534630552| 0.0431|4657777893783731968|    0.0616| 0.0421|    1.834| 0.062|    0.733| 0.081| 0.152|17|15.5290|0.0007|15.4842|       |
Gaia DR2 4657777855106021376|085.13294857309| 0.0425|-68.99706083657| 0.0589|4657777855106021376|    0.0024| 0.0604|    1.634| 0.083|    0.903| 0.098| 0.250|16|15.6791|0.0007|15.8153|       |
Gaia DR2 4657777928143478656|085.12153516904| 0.0366|-68.99642803468| 0.0476|4657777928143478656|    0.0162| 0.0463|    1.597| 0.071|    1.018| 0.088| 0.271|17|15.1399|0.0006|15.2618|       |
Gaia DR2 4657777928143474048|085.11039250567| 0.0241|-68.99845557820| 0.0307|4657777928143474048|   -0.0288| 0.0306|    1.785| 0.047|    0.802| 0.056| 0.175|16|13.7280|0.0011|13.6549|       |
Gaia DR2 4657778065582400000|085.08544360749| 0.0295|-68.96868928902| 0.0400|4657778065582400000|   -0.0186| 0.0352|    1.704| 0.055|    0.674| 0.077| 0.129|17|15.2470|0.0008|15.2212|       |
Gaia DR2 4657778748460056448|085.02920210522| 0.0287|-68.97648564471| 0.0396|4657778748460056448|   -0.1100| 0.0341|    1.561| 0.054|    0.848| 0.074| 0.000|17|15.5629|0.0006|14.8451|       |
Gaia DR2 4657778821496624640|085.05030751290| 0.0337|-68.95720730034| 0.0541|4657778821496624640|   -0.1303| 0.0475|    1.819| 0.062|    0.567| 0.093| 0.182|15|15.2814|0.0021|14.1992|       |
Gaia DR2 4657778787136905856|085.08379650589| 0.0175|-68.97051908255| 0.0227|4657778787136905856|    0.0137| 0.0198|    1.618| 0.033|    0.442| 0.043| 0.000|17|13.7786|0.0007|12.8880| 287.22| 1.64
Gaia DR2 4657781982592481664|084.89257611864| 0.0245|-68.93650917602| 0.0363|4657781982592481664|   -0.0581| 0.0323|    1.680| 0.045|    0.681| 0.060| 0.147|16|14.0702|0.0004|13.9220|       |
Gaia DR2 4657781948232739712|084.87271375989| 0.0386|-68.94595051455| 0.0525|4657781948232739712|   -0.1569| 0.0462|    1.759| 0.070|    0.706| 0.096| 0.000|17|16.1178|0.0015|15.1241|       |
Gaia DR2 4657782085671686400|084.87664235379| 0.0352|-68.92507350091| 0.0477|4657782085671686400|    0.0214| 0.0434|    1.739| 0.064|    0.886| 0.092| 0.194|17|15.3937|0.0006|15.3681|       |
Gaia DR2 4657782360549566592|084.80277636330| 0.0192|-68.91064374611| 0.0241|4657782360549566592|   -0.0478| 0.0216|    1.653| 0.034|    0.726| 0.042| 0.095|16|13.5295|0.0015|12.5030|       |

